pop xdeg xmin xsec xdir ydeg ymin ysec ydir commune province
51 71 48 15 W 18 20 45 N FONDS-VERRETTES OUEST
246 71 47 45 W 18 20 45 N FONDS-VERRETTES OUEST
73 71 47 15 W 18 20 45 N FONDS-VERRETTES OUEST
22 71 46 45 W 18 20 45 N FONDS-VERRETTES OUEST
19 71 46 15 W 18 20 45 N FONDS-VERRETTES OUEST
36 71 45 45 W 18 20 45 N FONDS-VERRETTES OUEST
18 71 45 15 W 18 20 45 N FONDS-VERRETTES OUEST
12 71 44 45 W 18 20 45 N FONDS-VERRETTES OUEST
12 71 44 15 W 18 20 45 N FONDS-VERRETTES OUEST
18 71 43 45 W 18 20 45 N FONDS-VERRETTES OUEST
39 71 43 15 W 18 20 45 N FONDS-VERRETTES OUEST
22 71 42 45 W 18 20 45 N FONDS-VERRETTES OUEST
49 71 57 45 W 18 20 15 N FONDS-VERRETTES OUEST
49 71 57 15 W 18 20 15 N FONDS-VERRETTES OUEST
58 71 56 45 W 18 20 15 N FONDS-VERRETTES OUEST
58 71 56 15 W 18 20 15 N FONDS-VERRETTES OUEST
58 71 55 45 W 18 20 15 N FONDS-VERRETTES OUEST
5 71 55 15 W 18 20 15 N FONDS-VERRETTES OUEST
7 71 54 45 W 18 20 15 N FONDS-VERRETTES OUEST
19 71 54 15 W 18 20 15 N FONDS-VERRETTES OUEST
15 71 53 45 W 18 20 15 N FONDS-VERRETTES OUEST
73 71 53 15 W 18 20 15 N FONDS-VERRETTES OUEST
146 71 52 45 W 18 20 15 N FONDS-VERRETTES OUEST
109 71 52 15 W 18 20 15 N FONDS-VERRETTES OUEST
3678 71 51 45 W 18 20 15 N FONDS-VERRETTES OUEST
185 71 51 15 W 18 20 15 N FONDS-VERRETTES OUEST
202 71 50 45 W 18 20 15 N FONDS-VERRETTES OUEST
204 71 50 15 W 18 20 15 N FONDS-VERRETTES OUEST
24 71 49 45 W 18 20 15 N FONDS-VERRETTES OUEST
109 71 49 15 W 18 20 15 N FONDS-VERRETTES OUEST
443 71 48 45 W 18 20 15 N FONDS-VERRETTES OUEST
185 71 48 15 W 18 20 15 N FONDS-VERRETTES OUEST
112 71 47 45 W 18 20 15 N FONDS-VERRETTES OUEST
99 71 47 15 W 18 20 15 N FONDS-VERRETTES OUEST
73 71 46 45 W 18 20 15 N FONDS-VERRETTES OUEST
27 71 46 15 W 18 20 15 N FONDS-VERRETTES OUEST
7 71 45 45 W 18 20 15 N FONDS-VERRETTES OUEST
8 71 45 15 W 18 20 15 N FONDS-VERRETTES OUEST
35 71 44 45 W 18 20 15 N FONDS-VERRETTES OUEST
18 71 44 15 W 18 20 15 N FONDS-VERRETTES OUEST
18 71 43 45 W 18 20 15 N FONDS-VERRETTES OUEST
6 71 43 15 W 18 20 15 N FONDS-VERRETTES OUEST
521 71 42 45 W 18 20 15 N FONDS-VERRETTES OUEST
34 71 42 15 W 18 20 15 N FONDS-VERRETTES OUEST
266 72 40 15 W 18 26 45 N LEOGANE OUEST
19 72 39 45 W 18 26 45 N LEOGANE OUEST
9 72 39 15 W 18 26 45 N LEOGANE OUEST
29 72 38 45 W 18 26 45 N LEOGANE OUEST
435 72 38 15 W 18 26 45 N LEOGANE OUEST
9 72 41 15 W 18 26 15 N LEOGANE OUEST
24 72 40 45 W 18 26 15 N LEOGANE OUEST
19 72 40 15 W 18 26 15 N LEOGANE OUEST
15 72 39 45 W 18 26 15 N LEOGANE OUEST
826 72 39 15 W 18 26 15 N LEOGANE OUEST
862 72 38 45 W 18 26 15 N LEOGANE OUEST
48 72 41 45 W 18 25 45 N LEOGANE OUEST
19 72 41 15 W 18 25 45 N LEOGANE OUEST
13 72 40 45 W 18 25 45 N LEOGANE OUEST
10 72 40 15 W 18 25 45 N LEOGANE OUEST
90 72 39 45 W 18 25 45 N LEOGANE OUEST
302 72 39 15 W 18 25 45 N LEOGANE OUEST
238 72 38 45 W 18 25 45 N LEOGANE OUEST
129 72 40 45 W 18 25 15 N LEOGANE OUEST
9 72 40 15 W 18 25 15 N LEOGANE OUEST
12 72 39 45 W 18 25 15 N LEOGANE OUEST
19 72 39 15 W 18 25 15 N LEOGANE OUEST
86 72 38 45 W 18 25 15 N LEOGANE OUEST
11 72 41 15 W 18 24 45 N LEOGANE OUEST
176 72 40 45 W 18 24 45 N LEOGANE OUEST
7 72 40 15 W 18 24 45 N LEOGANE OUEST
4 72 39 45 W 18 24 45 N LEOGANE OUEST
144 72 39 15 W 18 24 45 N LEOGANE OUEST
22 72 38 45 W 18 24 45 N LEOGANE OUEST
55 72 41 45 W 18 24 15 N LEOGANE OUEST
55 72 41 15 W 18 24 15 N LEOGANE OUEST
65 72 40 45 W 18 24 15 N LEOGANE OUEST
36 72 40 15 W 18 24 15 N LEOGANE OUEST
9 72 39 45 W 18 24 15 N LEOGANE OUEST
19 72 39 15 W 18 24 15 N LEOGANE OUEST
129 72 38 45 W 18 24 15 N LEOGANE OUEST
90 72 41 15 W 18 23 45 N LEOGANE OUEST
126 72 40 45 W 18 23 45 N LEOGANE OUEST
55 72 40 15 W 18 23 45 N LEOGANE OUEST
43 72 39 45 W 18 23 45 N LEOGANE OUEST
86 72 39 15 W 18 23 45 N LEOGANE OUEST
267 72 40 45 W 18 23 15 N LEOGANE OUEST
33 72 40 15 W 18 23 15 N LEOGANE OUEST
57 72 39 45 W 18 23 15 N LEOGANE OUEST
75 72 39 15 W 18 23 15 N LEOGANE OUEST
13 72 37 45 W 18 26 45 N LEOGANE OUEST
1792 72 37 15 W 18 26 45 N LEOGANE OUEST
20 72 38 15 W 18 26 15 N LEOGANE OUEST
483 72 37 45 W 18 26 15 N LEOGANE OUEST
38 72 37 15 W 18 26 15 N LEOGANE OUEST
17 72 38 15 W 18 25 45 N LEOGANE OUEST
57 72 37 45 W 18 25 45 N LEOGANE OUEST
75 72 37 15 W 18 25 45 N LEOGANE OUEST
724 72 38 15 W 18 25 15 N LEOGANE OUEST
86 72 37 45 W 18 25 15 N LEOGANE OUEST
12 72 37 15 W 18 25 15 N LEOGANE OUEST
14 72 38 15 W 18 24 45 N LEOGANE OUEST
1076 72 37 45 W 18 24 45 N LEOGANE OUEST
57 72 37 15 W 18 24 45 N LEOGANE OUEST
2131 72 36 45 W 18 24 45 N LEOGANE OUEST
52 72 35 45 W 18 24 45 N LEOGANE OUEST
98 72 38 15 W 18 24 15 N LEOGANE OUEST
109 72 37 45 W 18 24 15 N LEOGANE OUEST
132 72 37 15 W 18 24 15 N LEOGANE OUEST
115 72 36 45 W 18 24 15 N LEOGANE OUEST
52 72 36 15 W 18 24 15 N LEOGANE OUEST
287 72 35 45 W 18 24 15 N LEOGANE OUEST
52 72 35 15 W 18 24 15 N LEOGANE OUEST
43 72 34 45 W 18 24 15 N LEOGANE OUEST
218 72 37 45 W 18 23 45 N LEOGANE OUEST
132 72 37 15 W 18 23 45 N LEOGANE OUEST
121 72 36 45 W 18 23 45 N LEOGANE OUEST
22 72 36 15 W 18 23 45 N LEOGANE OUEST
43 72 35 45 W 18 23 45 N LEOGANE OUEST
43 72 35 15 W 18 23 45 N LEOGANE OUEST
7 72 35 45 W 18 23 15 N LEOGANE OUEST
1900 74 25 45 W 18 27 15 N ANSE-D'AINAULT GRANDE_ANSE
6 74 28 15 W 18 26 45 N ANSE-D'AINAULT GRANDE_ANSE
243 74 27 45 W 18 26 45 N ANSE-D'AINAULT GRANDE_ANSE
20 74 27 15 W 18 26 45 N ANSE-D'AINAULT GRANDE_ANSE
11 74 26 45 W 18 26 45 N ANSE-D'AINAULT GRANDE_ANSE
31 74 26 15 W 18 26 45 N ANSE-D'AINAULT GRANDE_ANSE
10 74 25 45 W 18 26 45 N ANSE-D'AINAULT GRANDE_ANSE
8 74 25 15 W 18 26 45 N ANSE-D'AINAULT GRANDE_ANSE
13 74 24 45 W 18 26 45 N ANSE-D'AINAULT GRANDE_ANSE
368 74 24 15 W 18 26 45 N ANSE-D'AINAULT GRANDE_ANSE
273 74 23 45 W 18 26 45 N ANSE-D'AINAULT GRANDE_ANSE
287 74 28 15 W 18 26 15 N ANSE-D'AINAULT GRANDE_ANSE
20 74 27 45 W 18 26 15 N ANSE-D'AINAULT GRANDE_ANSE
94 74 27 15 W 18 26 15 N ANSE-D'AINAULT GRANDE_ANSE
10 74 26 45 W 18 26 15 N ANSE-D'AINAULT GRANDE_ANSE
676 74 26 15 W 18 26 15 N ANSE-D'AINAULT GRANDE_ANSE
56 74 25 45 W 18 26 15 N ANSE-D'AINAULT GRANDE_ANSE
75 74 24 15 W 18 26 15 N ANSE-D'AINAULT GRANDE_ANSE
25 74 28 15 W 18 25 45 N ANSE-D'AINAULT GRANDE_ANSE
494 74 27 45 W 18 25 45 N ANSE-D'AINAULT GRANDE_ANSE
491 74 27 15 W 18 25 45 N ANSE-D'AINAULT GRANDE_ANSE
121 74 26 45 W 18 25 45 N ANSE-D'AINAULT GRANDE_ANSE
123 74 23 45 W 18 25 45 N ANSE-D'AINAULT GRANDE_ANSE
18 74 28 15 W 18 25 15 N ANSE-D'AINAULT GRANDE_ANSE
84 74 27 45 W 18 25 15 N ANSE-D'AINAULT GRANDE_ANSE
84 74 27 15 W 18 25 15 N ANSE-D'AINAULT GRANDE_ANSE
67 72 49 45 W 18 26 15 N GRAND-GOAVE OUEST
210 72 49 15 W 18 26 15 N GRAND-GOAVE OUEST
17 72 48 45 W 18 26 15 N GRAND-GOAVE OUEST
5 72 48 15 W 18 26 15 N GRAND-GOAVE OUEST
67 72 49 15 W 18 25 45 N GRAND-GOAVE OUEST
93 72 48 45 W 18 25 45 N GRAND-GOAVE OUEST
18 72 48 15 W 18 25 45 N GRAND-GOAVE OUEST
701 72 47 45 W 18 25 45 N GRAND-GOAVE OUEST
149 72 47 15 W 18 25 45 N GRAND-GOAVE OUEST
524 72 46 45 W 18 25 45 N GRAND-GOAVE OUEST
6834 72 46 15 W 18 25 45 N GRAND-GOAVE OUEST
80 72 45 45 W 18 25 45 N GRAND-GOAVE OUEST
1143 72 48 45 W 18 25 15 N GRAND-GOAVE OUEST
250 72 48 15 W 18 25 15 N GRAND-GOAVE OUEST
102 72 47 45 W 18 25 15 N GRAND-GOAVE OUEST
235 72 47 15 W 18 25 15 N GRAND-GOAVE OUEST
507 72 46 45 W 18 25 15 N GRAND-GOAVE OUEST
2103 72 46 15 W 18 25 15 N GRAND-GOAVE OUEST
209 72 48 45 W 18 24 45 N GRAND-GOAVE OUEST
114 72 48 15 W 18 24 45 N GRAND-GOAVE OUEST
554 72 47 45 W 18 24 45 N GRAND-GOAVE OUEST
741 72 47 15 W 18 24 45 N GRAND-GOAVE OUEST
75 72 46 45 W 18 24 45 N GRAND-GOAVE OUEST
300 72 46 15 W 18 24 45 N GRAND-GOAVE OUEST
129 72 48 45 W 18 24 15 N GRAND-GOAVE OUEST
417 72 48 15 W 18 24 15 N GRAND-GOAVE OUEST
334 72 47 45 W 18 24 15 N GRAND-GOAVE OUEST
401 72 47 15 W 18 24 15 N GRAND-GOAVE OUEST
875 72 46 45 W 18 24 15 N GRAND-GOAVE OUEST
40 72 46 15 W 18 24 15 N GRAND-GOAVE OUEST
68 72 45 45 W 18 24 15 N GRAND-GOAVE OUEST
5 72 48 45 W 18 23 45 N GRAND-GOAVE OUEST
234 72 48 15 W 18 23 45 N GRAND-GOAVE OUEST
77 72 47 45 W 18 23 45 N GRAND-GOAVE OUEST
67 72 47 15 W 18 23 45 N GRAND-GOAVE OUEST
95 72 46 45 W 18 23 45 N GRAND-GOAVE OUEST
105 72 46 15 W 18 23 45 N GRAND-GOAVE OUEST
167 72 45 45 W 18 23 45 N GRAND-GOAVE OUEST
232 72 45 15 W 18 23 45 N GRAND-GOAVE OUEST
334 72 48 15 W 18 23 15 N GRAND-GOAVE OUEST
154 72 47 45 W 18 23 15 N GRAND-GOAVE OUEST
174 72 47 15 W 18 23 15 N GRAND-GOAVE OUEST
190 72 46 45 W 18 23 15 N GRAND-GOAVE OUEST
154 72 46 15 W 18 23 15 N GRAND-GOAVE OUEST
337 72 45 45 W 18 23 15 N GRAND-GOAVE OUEST
50 72 45 15 W 18 23 15 N GRAND-GOAVE OUEST
27 72 47 15 W 18 22 45 N GRAND-GOAVE OUEST
40 72 46 45 W 18 22 45 N GRAND-GOAVE OUEST
100 72 46 15 W 18 22 45 N GRAND-GOAVE OUEST
234 72 45 45 W 18 22 45 N GRAND-GOAVE OUEST
100 72 45 15 W 18 22 45 N GRAND-GOAVE OUEST
1167 72 44 45 W 18 22 45 N GRAND-GOAVE OUEST
60 72 46 15 W 18 22 15 N GRAND-GOAVE OUEST
120 72 45 45 W 18 22 15 N GRAND-GOAVE OUEST
107 72 45 15 W 18 22 15 N GRAND-GOAVE OUEST
200 72 44 45 W 18 22 15 N GRAND-GOAVE OUEST
75 72 29 45 W 18 25 45 N LEOGANE OUEST
9 72 29 15 W 18 25 45 N LEOGANE OUEST
34 72 27 45 W 18 25 45 N LEOGANE OUEST
1 72 27 15 W 18 25 45 N LEOGANE OUEST
66 72 31 45 W 18 25 15 N LEOGANE OUEST
7 72 31 15 W 18 25 15 N LEOGANE OUEST
46 72 30 15 W 18 25 15 N LEOGANE OUEST
14 72 29 45 W 18 25 15 N LEOGANE OUEST
755 72 29 15 W 18 25 15 N LEOGANE OUEST
14 72 28 15 W 18 25 15 N LEOGANE OUEST
42 72 27 45 W 18 25 15 N LEOGANE OUEST
29 72 27 15 W 18 25 15 N LEOGANE OUEST
75 72 31 15 W 18 24 45 N LEOGANE OUEST
55 72 30 45 W 18 24 45 N LEOGANE OUEST
9 72 30 15 W 18 24 45 N LEOGANE OUEST
46 72 29 45 W 18 24 45 N LEOGANE OUEST
161 72 29 15 W 18 24 45 N LEOGANE OUEST
57 72 28 45 W 18 24 45 N LEOGANE OUEST
14 72 28 15 W 18 24 45 N LEOGANE OUEST
16 72 27 45 W 18 24 45 N LEOGANE OUEST
1 72 27 15 W 18 24 45 N LEOGANE OUEST
17 72 31 15 W 18 24 15 N LEOGANE OUEST
41 72 30 45 W 18 24 15 N LEOGANE OUEST
27 72 30 15 W 18 24 15 N LEOGANE OUEST
57 72 29 15 W 18 24 15 N LEOGANE OUEST
23 72 28 45 W 18 24 15 N LEOGANE OUEST
32 72 28 15 W 18 24 15 N LEOGANE OUEST
92 72 27 45 W 18 24 15 N LEOGANE OUEST
200 72 27 15 W 18 24 15 N LEOGANE OUEST
84 74 23 15 W 18 26 45 N LES_IROIS GRANDE_ANSE
32 74 22 45 W 18 26 45 N LES_IROIS GRANDE_ANSE
3 74 22 15 W 18 26 45 N LES_IROIS GRANDE_ANSE
904 74 25 15 W 18 26 15 N LES_IROIS GRANDE_ANSE
28 74 24 45 W 18 26 15 N LES_IROIS GRANDE_ANSE
47 74 23 45 W 18 26 15 N LES_IROIS GRANDE_ANSE
126 74 23 15 W 18 26 15 N LES_IROIS GRANDE_ANSE
32 74 22 45 W 18 26 15 N LES_IROIS GRANDE_ANSE
84 74 22 15 W 18 26 15 N LES_IROIS GRANDE_ANSE
121 74 21 45 W 18 26 15 N LES_IROIS GRANDE_ANSE
68 74 26 15 W 18 25 45 N LES_IROIS GRANDE_ANSE
14 74 25 45 W 18 25 45 N LES_IROIS GRANDE_ANSE
95 74 25 15 W 18 25 45 N LES_IROIS GRANDE_ANSE
18 74 24 45 W 18 25 45 N LES_IROIS GRANDE_ANSE
210 74 24 15 W 18 25 45 N LES_IROIS GRANDE_ANSE
126 74 23 15 W 18 25 45 N LES_IROIS GRANDE_ANSE
18 74 22 45 W 18 25 45 N LES_IROIS GRANDE_ANSE
5 74 22 15 W 18 25 45 N LES_IROIS GRANDE_ANSE
56 74 21 45 W 18 25 45 N LES_IROIS GRANDE_ANSE
9 74 21 15 W 18 25 45 N LES_IROIS GRANDE_ANSE
210 74 26 45 W 18 25 15 N LES_IROIS GRANDE_ANSE
564 74 26 15 W 18 25 15 N LES_IROIS GRANDE_ANSE
7 74 25 45 W 18 25 15 N LES_IROIS GRANDE_ANSE
81 74 25 15 W 18 25 15 N LES_IROIS GRANDE_ANSE
95 74 24 45 W 18 25 15 N LES_IROIS GRANDE_ANSE
28 74 24 15 W 18 25 15 N LES_IROIS GRANDE_ANSE
5 74 23 45 W 18 25 15 N LES_IROIS GRANDE_ANSE
84 74 23 15 W 18 25 15 N LES_IROIS GRANDE_ANSE
126 74 22 45 W 18 25 15 N LES_IROIS GRANDE_ANSE
126 74 22 15 W 18 25 15 N LES_IROIS GRANDE_ANSE
2711 74 21 45 W 18 25 15 N LES_IROIS GRANDE_ANSE
567 74 21 15 W 18 25 15 N LES_IROIS GRANDE_ANSE
29 74 20 45 W 18 25 15 N LES_IROIS GRANDE_ANSE
4 74 28 45 W 18 24 45 N LES_IROIS GRANDE_ANSE
4 74 28 15 W 18 24 45 N LES_IROIS GRANDE_ANSE
159 74 27 45 W 18 24 45 N LES_IROIS GRANDE_ANSE
127 74 27 15 W 18 24 45 N LES_IROIS GRANDE_ANSE
74 74 26 45 W 18 24 45 N LES_IROIS GRANDE_ANSE
168 74 23 15 W 18 24 45 N LES_IROIS GRANDE_ANSE
84 74 22 45 W 18 24 45 N LES_IROIS GRANDE_ANSE
21 74 22 15 W 18 24 45 N LES_IROIS GRANDE_ANSE
37 74 21 45 W 18 24 45 N LES_IROIS GRANDE_ANSE
23 74 21 15 W 18 24 45 N LES_IROIS GRANDE_ANSE
28 74 20 45 W 18 24 45 N LES_IROIS GRANDE_ANSE
14 74 20 15 W 18 24 45 N LES_IROIS GRANDE_ANSE
28 74 19 45 W 18 24 45 N LES_IROIS GRANDE_ANSE
35 74 19 15 W 18 24 45 N LES_IROIS GRANDE_ANSE
21 74 18 45 W 18 24 45 N LES_IROIS GRANDE_ANSE
5 74 18 15 W 18 24 45 N LES_IROIS GRANDE_ANSE
707 74 27 15 W 18 24 15 N LES_IROIS GRANDE_ANSE
18 74 22 45 W 18 24 15 N LES_IROIS GRANDE_ANSE
18 74 22 15 W 18 24 15 N LES_IROIS GRANDE_ANSE
672 74 21 45 W 18 24 15 N LES_IROIS GRANDE_ANSE
56 74 21 15 W 18 24 15 N LES_IROIS GRANDE_ANSE
32 74 20 45 W 18 24 15 N LES_IROIS GRANDE_ANSE
147 74 20 15 W 18 24 15 N LES_IROIS GRANDE_ANSE
18 74 19 45 W 18 24 15 N LES_IROIS GRANDE_ANSE
126 74 19 15 W 18 24 15 N LES_IROIS GRANDE_ANSE
28 74 18 45 W 18 24 15 N LES_IROIS GRANDE_ANSE
12 74 18 15 W 18 24 15 N LES_IROIS GRANDE_ANSE
32 74 21 45 W 18 23 45 N LES_IROIS GRANDE_ANSE
34 74 21 15 W 18 23 45 N LES_IROIS GRANDE_ANSE
25 74 20 45 W 18 23 45 N LES_IROIS GRANDE_ANSE
7 74 20 15 W 18 23 45 N LES_IROIS GRANDE_ANSE
28 74 19 45 W 18 23 45 N LES_IROIS GRANDE_ANSE
105 74 19 15 W 18 23 45 N LES_IROIS GRANDE_ANSE
14 74 18 45 W 18 23 45 N LES_IROIS GRANDE_ANSE
35 74 18 15 W 18 23 45 N LES_IROIS GRANDE_ANSE
184 74 20 45 W 18 23 15 N LES_IROIS GRANDE_ANSE
14 74 20 15 W 18 23 15 N LES_IROIS GRANDE_ANSE
14 74 19 45 W 18 23 15 N LES_IROIS GRANDE_ANSE
14 74 19 15 W 18 23 15 N LES_IROIS GRANDE_ANSE
35 74 18 45 W 18 23 15 N LES_IROIS GRANDE_ANSE
11 74 18 15 W 18 23 15 N LES_IROIS GRANDE_ANSE
4 74 17 45 W 18 23 15 N LES_IROIS GRANDE_ANSE
6 74 20 15 W 18 22 45 N LES_IROIS GRANDE_ANSE
28 74 19 45 W 18 22 45 N LES_IROIS GRANDE_ANSE
14 74 19 15 W 18 22 45 N LES_IROIS GRANDE_ANSE
11 74 18 45 W 18 22 45 N LES_IROIS GRANDE_ANSE
11 74 18 15 W 18 22 45 N LES_IROIS GRANDE_ANSE
21 74 20 15 W 18 22 15 N LES_IROIS GRANDE_ANSE
18 74 19 45 W 18 22 15 N LES_IROIS GRANDE_ANSE
84 74 19 15 W 18 22 15 N LES_IROIS GRANDE_ANSE
11 74 18 45 W 18 22 15 N LES_IROIS GRANDE_ANSE
3 74 18 15 W 18 22 15 N LES_IROIS GRANDE_ANSE
5 74 19 45 W 18 21 45 N LES_IROIS GRANDE_ANSE
0 72 42 45 W 18 26 15 N GRAND-GOAVE OUEST
0 72 42 15 W 18 26 15 N GRAND-GOAVE OUEST
38 72 45 15 W 18 25 45 N GRAND-GOAVE OUEST
27 72 43 15 W 18 25 45 N GRAND-GOAVE OUEST
93 72 42 45 W 18 25 45 N GRAND-GOAVE OUEST
1052 72 42 15 W 18 25 45 N GRAND-GOAVE OUEST
401 72 45 45 W 18 25 15 N GRAND-GOAVE OUEST
254 72 45 15 W 18 25 15 N GRAND-GOAVE OUEST
102 72 44 45 W 18 25 15 N GRAND-GOAVE OUEST
1552 72 44 15 W 18 25 15 N GRAND-GOAVE OUEST
1232 72 43 45 W 18 25 15 N GRAND-GOAVE OUEST
169 72 43 15 W 18 25 15 N GRAND-GOAVE OUEST
73 72 42 45 W 18 25 15 N GRAND-GOAVE OUEST
50 72 42 15 W 18 25 15 N GRAND-GOAVE OUEST
30 72 41 45 W 18 25 15 N GRAND-GOAVE OUEST
200 72 41 15 W 18 25 15 N GRAND-GOAVE OUEST
112 72 45 45 W 18 24 45 N GRAND-GOAVE OUEST
107 72 45 15 W 18 24 45 N GRAND-GOAVE OUEST
80 72 44 45 W 18 24 45 N GRAND-GOAVE OUEST
334 72 44 15 W 18 24 45 N GRAND-GOAVE OUEST
1252 72 43 45 W 18 24 45 N GRAND-GOAVE OUEST
73 72 43 15 W 18 24 45 N GRAND-GOAVE OUEST
27 72 42 45 W 18 24 45 N GRAND-GOAVE OUEST
23 72 42 15 W 18 24 45 N GRAND-GOAVE OUEST
32 72 41 45 W 18 24 45 N GRAND-GOAVE OUEST
351 72 45 15 W 18 24 15 N GRAND-GOAVE OUEST
272 72 44 45 W 18 24 15 N GRAND-GOAVE OUEST
112 72 44 15 W 18 24 15 N GRAND-GOAVE OUEST
85 72 43 45 W 18 24 15 N GRAND-GOAVE OUEST
62 72 43 15 W 18 24 15 N GRAND-GOAVE OUEST
45 72 42 45 W 18 24 15 N GRAND-GOAVE OUEST
30 72 42 15 W 18 24 15 N GRAND-GOAVE OUEST
57 72 44 45 W 18 23 45 N GRAND-GOAVE OUEST
464 72 44 15 W 18 23 45 N GRAND-GOAVE OUEST
157 72 43 45 W 18 23 45 N GRAND-GOAVE OUEST
631 72 43 15 W 18 23 45 N GRAND-GOAVE OUEST
63 72 42 45 W 18 23 45 N GRAND-GOAVE OUEST
48 72 42 15 W 18 23 45 N GRAND-GOAVE OUEST
62 72 41 45 W 18 23 45 N GRAND-GOAVE OUEST
257 72 44 45 W 18 23 15 N GRAND-GOAVE OUEST
77 72 44 15 W 18 23 15 N GRAND-GOAVE OUEST
401 72 43 45 W 18 23 15 N GRAND-GOAVE OUEST
134 72 43 15 W 18 23 15 N GRAND-GOAVE OUEST
184 72 42 45 W 18 23 15 N GRAND-GOAVE OUEST
169 72 42 15 W 18 23 15 N GRAND-GOAVE OUEST
417 72 41 45 W 18 23 15 N GRAND-GOAVE OUEST
337 72 41 15 W 18 23 15 N GRAND-GOAVE OUEST
234 72 44 15 W 18 22 45 N GRAND-GOAVE OUEST
354 72 43 45 W 18 22 45 N GRAND-GOAVE OUEST
300 72 43 15 W 18 22 45 N GRAND-GOAVE OUEST
404 72 42 45 W 18 22 45 N GRAND-GOAVE OUEST
200 72 43 15 W 18 22 15 N GRAND-GOAVE OUEST
507 72 42 45 W 18 22 15 N GRAND-GOAVE OUEST
50 72 42 15 W 18 22 15 N GRAND-GOAVE OUEST
127 72 43 15 W 18 21 45 N GRAND-GOAVE OUEST
53 72 42 45 W 18 21 45 N GRAND-GOAVE OUEST
23 72 42 15 W 18 21 45 N GRAND-GOAVE OUEST
27 72 10 15 W 18 25 45 N CROIX-DES-BOUQUES OUEST
6 72 10 15 W 18 25 15 N CROIX-DES-BOUQUES OUEST
4 72 09 45 W 18 25 15 N CROIX-DES-BOUQUES OUEST
0 72 11 45 W 18 24 45 N CROIX-DES-BOUQUES OUEST
8 72 11 15 W 18 24 45 N CROIX-DES-BOUQUES OUEST
17 72 10 45 W 18 24 45 N CROIX-DES-BOUQUES OUEST
8 72 10 15 W 18 24 45 N CROIX-DES-BOUQUES OUEST
4 72 09 45 W 18 24 45 N CROIX-DES-BOUQUES OUEST
3 72 09 15 W 18 24 45 N CROIX-DES-BOUQUES OUEST
4 72 08 45 W 18 24 45 N CROIX-DES-BOUQUES OUEST
1 72 12 15 W 18 24 15 N CROIX-DES-BOUQUES OUEST
0 72 11 45 W 18 24 15 N CROIX-DES-BOUQUES OUEST
3 72 11 15 W 18 24 15 N CROIX-DES-BOUQUES OUEST
17 72 10 45 W 18 24 15 N CROIX-DES-BOUQUES OUEST
0 72 10 15 W 18 24 15 N CROIX-DES-BOUQUES OUEST
34 72 09 45 W 18 24 15 N CROIX-DES-BOUQUES OUEST
17 72 09 15 W 18 24 15 N CROIX-DES-BOUQUES OUEST
6 72 08 45 W 18 24 15 N CROIX-DES-BOUQUES OUEST
8 72 08 15 W 18 24 15 N CROIX-DES-BOUQUES OUEST
16 72 12 15 W 18 23 45 N CROIX-DES-BOUQUES OUEST
0 72 11 45 W 18 23 45 N CROIX-DES-BOUQUES OUEST
8 72 11 15 W 18 23 45 N CROIX-DES-BOUQUES OUEST
3 72 10 45 W 18 23 45 N CROIX-DES-BOUQUES OUEST
17 72 10 15 W 18 23 45 N CROIX-DES-BOUQUES OUEST
1 72 09 45 W 18 23 45 N CROIX-DES-BOUQUES OUEST
4 72 09 15 W 18 23 45 N CROIX-DES-BOUQUES OUEST
22 72 08 45 W 18 23 45 N CROIX-DES-BOUQUES OUEST
11 72 08 15 W 18 23 45 N CROIX-DES-BOUQUES OUEST
24 72 12 15 W 18 23 15 N CROIX-DES-BOUQUES OUEST
8 72 11 45 W 18 23 15 N CROIX-DES-BOUQUES OUEST
1 72 11 15 W 18 23 15 N CROIX-DES-BOUQUES OUEST
8 72 10 45 W 18 23 15 N CROIX-DES-BOUQUES OUEST
3 72 10 15 W 18 23 15 N CROIX-DES-BOUQUES OUEST
0 72 09 45 W 18 23 15 N CROIX-DES-BOUQUES OUEST
0 72 09 15 W 18 23 15 N CROIX-DES-BOUQUES OUEST
5 72 08 45 W 18 23 15 N CROIX-DES-BOUQUES OUEST
18 72 08 15 W 18 23 15 N CROIX-DES-BOUQUES OUEST
3 72 11 45 W 18 22 45 N CROIX-DES-BOUQUES OUEST
13 72 11 15 W 18 22 45 N CROIX-DES-BOUQUES OUEST
4 72 10 45 W 18 22 45 N CROIX-DES-BOUQUES OUEST
3 72 10 15 W 18 22 45 N CROIX-DES-BOUQUES OUEST
34 72 09 45 W 18 22 45 N CROIX-DES-BOUQUES OUEST
34 72 09 15 W 18 22 45 N CROIX-DES-BOUQUES OUEST
0 72 08 45 W 18 22 45 N CROIX-DES-BOUQUES OUEST
15 72 08 15 W 18 22 45 N CROIX-DES-BOUQUES OUEST
135 72 07 45 W 18 22 45 N CROIX-DES-BOUQUES OUEST
40 72 12 15 W 18 22 15 N CROIX-DES-BOUQUES OUEST
11 72 11 45 W 18 22 15 N CROIX-DES-BOUQUES OUEST
18 72 11 15 W 18 22 15 N CROIX-DES-BOUQUES OUEST
31 72 10 45 W 18 22 15 N CROIX-DES-BOUQUES OUEST
42 72 10 15 W 18 22 15 N CROIX-DES-BOUQUES OUEST
169 72 09 45 W 18 22 15 N CROIX-DES-BOUQUES OUEST
